id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16285318,Fremont/Ballard Modern House,12506407,Roxane,Ballard,West Woodland,47.66296045,-122.3630829,Entire home/apt,125,2,80,10/20/2018,4.53,1,242
16286321,Quiet 1 Bedroom Ballard Apartment Newly Renovated,106519893,Steve,Ballard,West Woodland,47.67458809,-122.3654899,Entire home/apt,89,3,61,9/30/2018,2.77,1,13
16287480,"So much to do!, yet peaceful when you need it.",6618367,Desert,Beacon Hill,Mid-Beacon Hill,47.5574438,-122.2913757,Private room,45,1,13,8/25/2018,0.76,1,80
16287595,Charm on Capitol Hill,106542714,Rory,Capitol Hill,Broadway,47.6249931,-122.3219443,Entire home/apt,195,2,0,,,1,0
16288535,Private Apartment on the Top of Queen Anne Hill,106551502,Daniel,Queen Anne,North Queen Anne,47.64308843,-122.3682869,Entire home/apt,131,2,84,11/11/2018,3.97,1,318
16289425,"Seattle, Private Home W/Separate Entrance",59098718,Endashaw,Rainier Valley,Columbia City,47.56920993,-122.2939733,Entire home/apt,99,1,111,11/4/2018,5.07,1,153
16290147,Cozy room in a Central District home.,1409061,Sunga,Central Area,Atlantic,47.59780672,-122.3082969,Private room,55,1,155,11/5/2018,6.81,1,55
16291240,Charming 2BR/1BA Beacon Hill Apt near light rail,30939945,Tyler,Beacon Hill,North Beacon Hill,47.57402065,-122.3088584,Entire home/apt,130,1,97,11/12/2018,5.07,1,163
16295289,Downtown Seattle Studio,1487862,Christy,Downtown,Belltown,47.61518885,-122.3442153,Entire home/apt,50,14,0,,,1,350
16300855,"THXGIVING-READY KITCHEN!
CozyCondo, fireplace,view",18497963,Sara,Other neighborhoods,Fremont,47.65495543,-122.3444223,Entire home/apt,185,2,102,11/3/2018,4.76,2,155
16301175,Penthouse with VIEW! Business/Romantic in Fremont!,18497963,Sara,Other neighborhoods,Fremont,47.65406435,-122.3445159,Entire home/apt,185,2,95,11/13/2018,4.25,2,168
16302080,Beautiful home 10 min from downtown,106661821,Jakob,Delridge,Riverview,47.55169685,-122.3618021,Entire home/apt,400,1,15,8/11/2018,0.79,1,180
16302248,Studio Penthouse with water view,19222296,Caitlin,Downtown,Belltown,47.61543044,-122.3406806,Entire home/apt,150,2,0,,,1,0
16302656,"Charming, Cozy West Seattle Basement Apartment",106667249,Jeff,West Seattle,Gatewood,47.54062719,-122.3784027,Entire home/apt,85,2,50,10/29/2018,2.19,1,149
16311269,"Walk to restaurants, Pike Place & shopping!",2148058,Lisa,Downtown,Belltown,47.61412463,-122.3454436,Entire home/apt,119,3,9,11/5/2018,0.46,1,7
16311942,11/27-29 ★Waterfront near Aquarium★,74305,Seattle Oasis,Downtown,Pike-Market,47.61027655,-122.3435058,Entire home/apt,290,2,26,11/5/2018,1.75,43,109
16325947,Corporate Housing on First Hill & Capital Hill CZ,50550045,Lilly & Mackenzie,Downtown,First Hill,47.61054735,-122.3233308,Entire home/apt,156,3,2,5/25/2018,0.09,163,127
16326364,Walkable in Wallingford.  great eats!,22816006,Seth,Other neighborhoods,Wallingford,47.65248153,-122.340807,Entire home/apt,175,7,15,10/7/2018,0.68,5,137
16334559,Designer Home | 2BR | Parking | 8 mi to Airport,10021172,Micheal,Rainier Valley,Rainier Beach,47.51660041,-122.2645991,Entire home/apt,120,1,6,11/2/2018,1.78,2,61
16338772,Spacious 1-BDRM Apartment in West Seattle,43428773,Daniel,West Seattle,Gatewood,47.5444584,-122.3840677,Entire home/apt,85,2,48,10/21/2018,2.11,1,56
16352541,Wallingford studio with smarts and caffeine!,107076441,Karen,Other neighborhoods,Wallingford,47.65466639,-122.3347212,Entire home/apt,87,3,62,11/3/2018,3.03,1,282
16352887,Casual Subterranean Studio,61668671,Cameron,Central Area,Minor,47.61206789,-122.3138462,Entire home/apt,100,3,0,,,1,0
16353151,W. Seattle easy access to downtown,107083016,Eli,Delridge,South Delridge,47.52688059,-122.359761,Entire home/apt,68,2,73,10/27/2018,3.35,1,82
16353459,Belltown Getaway,14278282,Aj,Downtown,Belltown,47.61164609,-122.3453271,Entire home/apt,99,3,0,,,1,0
16353693,"Downtown 2BR Convention Ctr, Free Parking. Sharp!",30832,Siena,Downtown,First Hill,47.61288657,-122.3286775,Entire home/apt,255,3,93,10/27/2018,4.08,4,93
16362256,Luxurious Townhouse in Seattle's Central District,107150935,Derek,Central Area,Atlantic,47.59544374,-122.2989057,Entire home/apt,275,1,35,10/27/2018,1.52,1,351
16367125,WP,107187401,Patrick,Capitol Hill,Broadway,47.62381092,-122.3254106,Private room,79,1,58,10/1/2017,2.54,1,12
16377071,Amazing Bay-view 1BD near Pike Place Market 2,82961680,Addison,Downtown,Belltown,47.61757538,-122.3472116,Entire home/apt,150,2,105,11/4/2018,4.61,118,11
16378166,★Private suite in heart of seattle w roof deck★,23553428,Reva Singh,Central Area,Atlantic,47.59475696,-122.3063355,Private room,70,2,110,10/9/2018,4.97,1,140
16379881,Amazing Rental w/Seattle Waterview!,4962900,Stay Alfred,Downtown,Central Business District,47.60552385,-122.3373367,Entire home/apt,349,2,4,6/25/2017,0.18,64,310
16389086,"Seattle Tiny House, Beacon Hill",4508551,Katie,Beacon Hill,North Beacon Hill,47.58109771,-122.3080467,Entire home/apt,125,1,176,10/27/2018,9.41,1,346
16392748,Down Town - No disappointment,4445672,Martin,Downtown,Pioneer Square,47.59809695,-122.3312507,Entire home/apt,86,2,164,11/11/2018,7.2,1,129
16407774,Mi Casita:  Tanguita room,1725468,Matt,Delridge,Riverview,47.55485512,-122.3565876,Private room,36,2,68,10/9/2018,2.96,5,96
16409103,Convention Center | High Rise | Corpte Housing | 1,50550045,Lilly & Mackenzie,Downtown,Central Business District,47.60923392,-122.333073,Entire home/apt,149,30,26,11/11/2018,1.27,163,136
16409164,Comfy Upstairs Room& Private Bath in GorgeousHouse,16103622,Yasmin,West Seattle,Seaview,47.54998602,-122.3912866,Private room,52,2,17,10/16/2018,0.77,1,0
16412916,"Heart of Seattle! Quiet, friendly Wallingford home",107551754,Shana,Other neighborhoods,Wallingford,47.66882094,-122.3359881,Private room,50,1,4,8/11/2017,0.19,1,0
16415616,NEW Modern LUX 3 bdrm by Light Rail to anywhere,22745115,Tommy,Beacon Hill,South Beacon Hill,47.52434841,-122.2818433,Entire home/apt,119,15,141,10/31/2018,6.91,1,23
16416921,Delightful 2 bedroom suite in Green Lake,17385207,Darryl & Tiffany,Other neighborhoods,Wallingford,47.6681822,-122.3275774,Private room,115,2,43,9/10/2018,1.86,3,0
16426561,Greenwood Greatness - Close to Downtown Seattle,5744697,Farah,Other neighborhoods,Greenwood,47.69987669,-122.3549654,Private room,43,1,94,9/22/2018,4.44,3,89
16426835,Seward Park/Mt. Baker Suite-Heart Near Lake,29995399,Daphne,Seward Park,Seward Park,47.56501431,-122.2721762,Entire home/apt,100,1,24,10/3/2018,1.2,1,327
16436350,The Alki House,107774319,Janet,West Seattle,Alki,47.57793127,-122.4096872,Entire home/apt,200,2,18,9/1/2018,0.85,1,291
16438943,Comfortable room in a cozy home in Seattle,18022189,Ernesto,Other neighborhoods,Bitter Lake,47.73246999,-122.3522083,Private room,49,1,16,9/27/2018,0.85,1,85
16439435,Private studio space in Upper Rainier Beach,107801355,Stephanie,Rainier Valley,Rainier Beach,47.51269225,-122.2561225,Entire home/apt,63,2,38,11/12/2017,1.64,1,174
16445627,"Shared home with private room near mall, airport",39201671,Will,Delridge,South Delridge,47.52143793,-122.3557635,Private room,39,1,0,,,1,0
16453524,Sugar Shack Houseboat on Lake Union,7499615,Gretchen,Cascade,Westlake,47.63453847,-122.3404616,Entire home/apt,129,1,123,11/12/2018,5.55,1,161
16456234,Premium 2 Bedroom Furnished Apt in Seattle,4124418,Delnaz,Downtown,International District,47.59938584,-122.3261938,Entire home/apt,400,2,23,11/14/2018,1.01,48,339
16465858,Amazing 1Br Condo on Main in Seattle,4124418,Delnaz,Downtown,International District,47.60015694,-122.3288897,Entire home/apt,200,2,6,4/15/2018,0.28,48,303
16465897,2 BR Vacation Rentals at Jackson Street,4124418,Delnaz,Downtown,International District,47.59882427,-122.3288811,Entire home/apt,400,2,23,11/12/2018,1.02,48,341
16466928,"Clean & Quiet, Private Guesthouse Ballard",5460535,Holly,Ballard,Loyal Heights,47.67782591,-122.3921629,Entire home/apt,72,1,108,11/12/2018,4.72,1,73
16477955,Daylight Laurelhurst Suite,108156605,Betsy,Other neighborhoods,Laurelhurst,47.65843089,-122.2818909,Entire home/apt,120,1,192,11/12/2018,8.71,1,76
16480261,Beautiful home in the heart of West Seattle,9974499,Jenny,West Seattle,North Admiral,47.58050648,-122.390651,Entire home/apt,450,2,0,,,1,87
16492054,Waterfront+Pike Place 1 Bedroom Water Views 8 AT,50550045,Lilly & Mackenzie,Downtown,Belltown,47.61286658,-122.3466356,Entire home/apt,159,1,52,11/12/2018,2.37,163,131
16492155,Waterfront+Pike Place 1 Bedroom Water Views9 AV,50550045,Lilly & Mackenzie,Downtown,Belltown,47.61367624,-122.3500118,Entire home/apt,159,2,68,10/30/2018,3.04,163,140
16492187,Waterfront+Pike Place Market  Studio alcove AZ,50550045,Lilly & Mackenzie,Downtown,Belltown,47.61234621,-122.345095,Entire home/apt,189,2,32,11/12/2018,1.62,163,15
16492244,Waterfront+Pike Place 1 Bedroom Water Views 11 AX,50550045,Lilly & Mackenzie,Downtown,Belltown,47.61163025,-122.3461136,Entire home/apt,159,2,50,11/4/2018,2.29,163,125
16492513,Great 1 bedroom in Seattle near Seward Park,108309735,Simon,Seward Park,Seward Park,47.55106227,-122.2725056,Private room,45,1,0,,,1,0
16502894,Modern Gem in Wallingford,63674214,Liz,Other neighborhoods,Wallingford,47.66307275,-122.3412069,Entire home/apt,99,2,11,9/3/2018,0.5,5,275
16516448,Private Modern Bedroom in Capitol Hill,35161537,Manasa,Capitol Hill,Stevens,47.6211061,-122.3002938,Private room,58,1,91,11/12/2018,4.04,2,37
16516756,"Sunny, Family Friendly Home in Ballard",108576473,Melissa,Ballard,Sunset Hill,47.67730438,-122.3967868,Entire home/apt,149,3,16,8/19/2018,0.83,1,283
16519148,"Near UW, Comfortable private suite,  Park free",88405521,Connie,Other neighborhoods,Ravenna,47.67560086,-122.3025585,Entire home/apt,150,2,132,11/12/2018,5.92,1,146
16521895,Beautiful Lake Washington View House w/ Free WiFi,2172953,Dominique,Rainier Valley,Rainier Beach,47.51049809,-122.2420374,Entire home/apt,127,6,29,9/27/2017,1.51,1,0
16529416,Private Studio in the Center of the Universe,108719407,Anne & Carol,Other neighborhoods,Fremont,47.66121568,-122.3574031,Entire home/apt,68,2,99,11/11/2018,4.38,1,144
16529877,The Magnolia Cottage Inn - full of charm & light!,17380927,Blanca & Cody,Magnolia,Southeast Magnolia,47.63713875,-122.3892049,Entire home/apt,175,1,37,9/9/2017,1.71,1,0
16535510,"Spacious Condo, Heart of the City",20493911,Kevin,Downtown,Belltown,47.61293916,-122.3437517,Entire home/apt,160,1,175,11/12/2018,7.79,9,235
16535781,Mt Baker 3 bedroom house with private rooftop deck,108792960,Matthew,Rainier Valley,Mount Baker,47.56894563,-122.2866045,Entire home/apt,147,2,0,,,1,0
16546621,Seattle Glamping VIP style in Fremont | Private,40122496,David,Ballard,West Woodland,47.66203671,-122.3636043,Entire home/apt,89,3,46,8/26/2018,2.13,3,180
16546651,Perfectly located downtown hotel style studio,106331876,Peter,Downtown,Belltown,47.6145336,-122.3427903,Entire home/apt,134,2,3,1/28/2018,0.15,1,0
16547797,"Pike, Walk-score 99, Loft, Live/visit Capitol Hill",52272417,Emma,Downtown,First Hill,47.61341871,-122.3218946,Entire home/apt,150,1,193,11/8/2018,8.48,5,316
16548306,Spacious Walk Out Basement Apartment - Wallingford,108927848,Kelli,Other neighborhoods,Wallingford,47.65436268,-122.3343272,Entire home/apt,225,3,32,10/19/2018,1.4,1,36
16549921,"Green Lake Private Room, walk to everything!",89411879,Helen,Other neighborhoods,Green Lake,47.68041307,-122.3225952,Private room,100,1,3,6/16/2018,0.17,2,287
16553656,BEACON HILL AIRSTREAM ::,2744582,Malcolm,Beacon Hill,Mid-Beacon Hill,47.54700197,-122.305756,Entire home/apt,90,2,64,10/29/2018,4,2,180
16556571,Entire 3BR/3.5bath townhome w/ac on Capitol Hill,21062352,Richard,Capitol Hill,Broadway,47.62281131,-122.3178032,Entire home/apt,386,3,49,11/5/2018,2.29,1,66
16561965,Impeccable Minimalist Studio Next to Pike Place!,67723194,Lilly,Downtown,Belltown,47.61396797,-122.3493621,Entire home/apt,75,1,53,8/20/2018,2.37,5,144
16565805,"Modern, Cozy High-Rise Apartment",23316664,Shellie,Downtown,Belltown,47.61484633,-122.3379043,Entire home/apt,99,2,138,10/27/2018,6.23,4,32
16567668,Ballard Craftsman,105585237,Caitlin,Ballard,Loyal Heights,47.68690948,-122.3796768,Private room,68,1,0,,,1,0
16572044,"Bright Green Lake Apt w/parking- UW, Zoo, Downtown",109189267,Diana,Other neighborhoods,Wallingford,47.67122055,-122.3239847,Entire home/apt,80,2,63,10/21/2018,3.53,1,94
16577725,Beautiful and Stylish Studio Downtown!,89941424,Lilly W/Luxe Hubs!,Downtown,Belltown,47.61351787,-122.3478082,Entire home/apt,125,1,30,9/28/2018,1.36,3,146
16578685,Cozy place at the Center of the Universe,34950305,Nicole,Other neighborhoods,Fremont,47.65234228,-122.3533792,Entire home/apt,70,1,99,10/22/2018,4.39,1,68
16579012,"Comfy Studio Apt, close to absolutely everything!",109269285,Stephanie,Queen Anne,North Queen Anne,47.64566455,-122.3526319,Entire home/apt,99,1,65,10/21/2018,3.87,1,159
16588761,Pike Place Luxurious Home,42645036,Ls,Downtown,Pike-Market,47.61065699,-122.3413091,Entire home/apt,119,1,35,7/15/2018,1.58,1,63
16589103,Fine Art Retreat in Wallingford!,24912579,Forrest,Other neighborhoods,Fremont,47.65803991,-122.3438793,Entire home/apt,150,2,0,,,1,0
16597915,Cozy dream studio in the heart of Capitol Hill,54005762,Markeith/Laura,Capitol Hill,Broadway,47.61641509,-122.3162073,Entire home/apt,90,2,3,3/4/2017,0.14,1,0
16601505,Large 1 bedroom downtown home next to Pikes Place!,5726886,Jesse,Downtown,Central Business District,47.60648866,-122.3396776,Entire home/apt,160,1,167,10/15/2018,7.39,3,325
16602606,Zen & Balanced | 3 blocks to LINK light rail,25207661,Thao,Rainier Valley,Dunlap,47.52240141,-122.2738917,Private room,52,1,145,11/11/2018,6.57,1,50
16602857,Family Friendly 4BD Home near Beach & Park,37076692,Sonja,Lake City,Matthews Beach,47.70365421,-122.2756283,Entire home/apt,300,3,38,8/16/2018,2,1,93
16602889,Cozy Base Camp (with parking),109483997,Tolle,University District,University District,47.67006776,-122.3104868,Entire home/apt,65,2,70,10/21/2018,3.18,2,340
16603284,Convenient 1 Bed Condo w downtown views,1655064,Wallace,Downtown,First Hill,47.6106599,-122.3243795,Entire home/apt,165,21,0,,,1,123
16604050,Private Apt by U District Farmers' Market,2600540,Jake,University District,University District,47.66604831,-122.313799,Entire home/apt,75,1,31,3/11/2018,1.4,1,0
16611274,WATERFRONT SEATTLE BUNGALOW!,23468733,Daniella,Seward Park,Seward Park,47.56408292,-122.269127,Entire home/apt,275,3,5,8/31/2017,0.26,2,0
16613357,Home Above It All On Alki,61312795,Andrea,West Seattle,North Admiral,47.58355437,-122.399383,Entire home/apt,230,5,22,11/11/2018,1.1,1,352
16617567,a bed,109568126,Gabriela,Rainier Valley,Mount Baker,47.57285182,-122.2911121,Shared room,200,1,0,,,1,0
16618265,Ballard Townhouse - 3BD/3BTH Entire home for YOU,68874320,Lee,Ballard,West Woodland,47.67339985,-122.3743252,Entire home/apt,222,2,80,11/3/2018,3.61,1,159
16619811,"Belltown 1 bdrm loft, Heart of the city, walkable!",1632640,Karin,Downtown,Belltown,47.6133319,-122.3478363,Entire home/apt,115,2,81,11/11/2018,3.79,1,4
16620839,Private room in West Seattle near airport,109743880,Jean,West Seattle,Fauntleroy,47.52020173,-122.3781562,Private room,45,1,30,10/21/2018,1.93,1,52
16621920,Seattle Apartment in Neighborhood of Broadview,23986021,Derrill And Patty,Other neighborhoods,Broadview,47.71853629,-122.3668015,Entire home/apt,85,2,32,9/2/2018,1.84,1,179
16622820,Cool Studio with Huge Shower in Victory Heights,109767709,Gid + Ash,Lake City,Victory Heights,47.70984503,-122.3088618,Entire home/apt,75,1,94,11/11/2018,4.54,1,163
16633347,Private and cozy garden suite in Wallingford,819315,Martina,Other neighborhoods,Wallingford,47.66235491,-122.3272295,Entire home/apt,100,1,12,10/28/2018,0.59,2,69
16633481,Cozy Greenwood Palace,7760617,Nick,Other neighborhoods,Greenwood,47.69805434,-122.3642172,Entire home/apt,54,1,1,1/15/2017,0.04,1,0
16634367,Private 1br/ 1ba Basement MIL Apartment Downtown,109887398,Bill N Rose,Magnolia,Lawton Park,47.64983476,-122.3962299,Entire home/apt,87,1,9,9/11/2017,0.42,1,319
16635898,Beautiful Spacious Home in Belltown!,80333752,Ashley & Mike,Downtown,Belltown,47.61381569,-122.3471767,Entire home/apt,199,2,88,10/31/2018,4.01,4,58
16638438,Photographer's Home Close To Downtown & Airport,7008342,Heywood & Julia,Beacon Hill,South Beacon Hill,47.51552134,-122.2848312,Entire home/apt,66,1,140,11/11/2018,6.19,1,161
16638631,Squire Park Retreat,505871,Brandon,Central Area,Minor,47.60206529,-122.307389,Entire home/apt,82,1,67,10/29/2018,3.06,1,208
16645647,Modern Studio with Beautiful View of Space Needle⁵,80333752,Ashley & Mike,Downtown,Belltown,47.61626385,-122.3473981,Entire home/apt,199,1,113,10/28/2018,5.46,4,74
16645671,Luxury Spacious Home with Beautiful Water Views!²,80333752,Ashley & Mike,Downtown,Belltown,47.61422016,-122.34979,Entire home/apt,199,1,123,10/28/2018,5.59,4,68
16650097,"Cozy 1 BR Apartment, Central Loc, Very Walkable",12484049,Christy,Queen Anne,North Queen Anne,47.64305364,-122.3555111,Entire home/apt,109,2,61,10/6/2018,2.87,1,127
16650261,Spacious Top Floor International District Apt,41285599,Naomi,Downtown,International District,47.59836283,-122.3255966,Entire home/apt,96,2,91,11/6/2018,7.58,2,144
16662764,West Seattle Bungalow Close to It All!,4869864,Roxy,West Seattle,Seaview,47.55845187,-122.391295,Entire home/apt,94,2,13,10/21/2017,0.65,1,5
16666494,3 beds/1ba craftsman. Walkable local seattle scene,58083268,Emma,Ballard,Whittier Heights,47.68960395,-122.3690135,Entire home/apt,76,1,21,8/13/2017,1.03,1,0
16674748,Cozy Home in West Seattle,1132249,Elizabeth,Delridge,South Delridge,47.52037631,-122.3613881,Entire home/apt,50,2,28,10/8/2018,1.27,1,7
16676830,Charming Loft with a Balcony in a 100-year-old Craftsman,110350654,Julie & Dan,Other neighborhoods,Wallingford,47.66001054,-122.3231381,Entire home/apt,175,2,95,11/5/2018,4.43,2,342
16677440,"Best of Ballard - roof deck, fire pit, mtn views!",79716035,Kanika,Ballard,West Woodland,47.66796162,-122.3616404,Entire home/apt,250,2,29,9/17/2017,1.44,1,0
